numXbins 6
numYbins 6
xbin  ybin  z
0  0  2.80878126689508420e-07
0  1  -3.68370896958456191e-07
0  2  4.53740711867364779e-07
0  3  4.17168985556553685e-07
0  4  7.31335802030926074e-07
0  5  -1.58296191664259260e-07
1  0  -3.68370896958456191e-07
1  1  1.58656064536047800e-06
1  2  -1.31451545742568607e-06
1  3  -1.27199344459359285e-06
1  4  -2.29412912380488126e-06
1  5  6.31066507271415754e-07
2  0  4.53740711867364726e-07
2  1  -1.31451545742568565e-06
2  2  1.20205529479612747e-06
2  3  1.14652394895206524e-06
2  4  2.05182492088607711e-06
2  5  -5.31810754929249860e-07
3  0  4.17168985556553632e-07
3  1  -1.27199344459359285e-06
3  2  1.14652394895206546e-06
3  3  1.09578125955933042e-06
3  4  1.96318493615218863e-06
3  5  -5.13288134594956438e-07
4  0  7.31335802030925545e-07
4  1  -2.29412912380488042e-06
4  2  2.05182492088607753e-06
4  3  1.96318493615218863e-06
4  4  3.51932459154191206e-06
4  5  -9.24481878874348291e-07
5  0  -1.58296191664259312e-07
5  1  6.31066507271415754e-07
5  2  -5.31810754929250072e-07
5  3  -5.13288134594956756e-07
5  4  -9.24481878874348609e-07
5  5  2.51721103982424187e-07
