numXbins 6
numYbins 6
xbin  ybin  z
0  0  1.29136277213900646e-06
0  1  3.00015340312106657e-06
0  2  2.93159055042290898e-06
0  3  2.77842416072495085e-06
0  4  4.25161235883600397e-06
0  5  3.82772280714364243e-06
1  0  3.00015340312106487e-06
1  1  6.97009441223847793e-06
1  2  6.81080603852352752e-06
1  3  6.45496283535069197e-06
1  4  9.87754143321418470e-06
1  5  8.89274172511138320e-06
2  0  2.93159055042291152e-06
2  1  6.81080603852352328e-06
2  2  6.65515790043525423e-06
2  3  6.30744682313884403e-06
2  4  9.65180883647401228e-06
2  5  8.68951486999550430e-06
3  0  2.77842416072495085e-06
3  1  6.45496283535068943e-06
3  2  6.30744682313884403e-06
3  3  5.97790255647013074e-06
3  4  9.14753216887310366e-06
3  5  8.23551503680872343e-06
4  0  4.25161235883600142e-06
4  1  9.87754143321418640e-06
4  2  9.65180883647401736e-06
4  3  9.14753216887310027e-06
4  4  1.39977766432476836e-05
4  5  1.26021858025952831e-05
5  0  3.82772280714363735e-06
5  1  8.89274172511139675e-06
5  2  8.68951486999550430e-06
5  3  8.23551503680872343e-06
5  4  1.26021858025952797e-05
5  5  1.13457366159463476e-05
