numXbins 6
numYbins 6
xbin  ybin  z
0  0  -7.09225052263146136e-04
0  1  1.08792382579082683e-04
0  2  9.45411044057475501e-04
0  3  1.06423563479999877e-03
0  4  1.91055051981212716e-03
0  5  9.67180519040590774e-04
1  0  1.08792382579082751e-04
1  1  7.18876353428029376e-04
1  2  6.40706210824651358e-04
1  3  6.04496209789452893e-04
1  4  9.32371250060048495e-04
1  5  7.02981728804770857e-04
2  0  9.45411044057475501e-04
2  1  6.40706210824651574e-04
2  2  -4.20938038723198029e-04
2  3  -5.98542726037319000e-04
2  4  -1.23778684554875216e-03
2  5  -3.79867515875575263e-04
3  0  1.06423563479999899e-03
3  1  6.04496209789452893e-04
3  2  -5.98542726037319867e-04
3  3  -7.95615822146028182e-04
3  4  -1.58784232705109813e-03
3  5  -5.62723616561459873e-04
4  0  1.91055051981212716e-03
4  1  9.32371250060048495e-04
4  2  -1.23778684554875324e-03
4  3  -1.58784232705109813e-03
4  4  -3.10517611566817368e-03
4  5  -1.18711706519237636e-03
5  0  9.67180519040590774e-04
5  1  7.02981728804771182e-04
5  2  -3.79867515875574992e-04
5  3  -5.62723616561459331e-04
5  4  -1.18711706519237549e-03
5  5  -3.33612131630713223e-04
