numXbins 6
numYbins 6
xbin  ybin  z
0  0  6.61739599832799286e-01
0  1  4.54246392473578453e-03
0  2  1.12873930484056473e-02
0  3  1.75467021763324738e-02
0  4  -2.64108264818787575e-02
0  5  -1.69430747628211975e-02
1  0  1.57527419214602560e-02
1  1  5.96429035533219576e-01
1  2  4.74494751542806625e-02
1  3  -7.79539728537201881e-02
1  4  -2.80173160135746002e-02
1  5  3.49733732582535595e-03
2  0  5.86418477178085595e-03
2  1  5.77646441524848342e-02
2  2  1.89126311801373959e-01
2  3  2.04984920099377632e-01
2  4  1.06539853499270976e-01
2  5  1.31422287813620642e-03
3  0  4.89364695386029780e-03
3  1  -2.61387079372070730e-02
3  2  1.63192212814465165e-01
3  3  2.51492991577833891e-01
3  4  1.46745610167272389e-01
3  5  1.60082679940387607e-03
4  0  6.82774877350311726e-03
4  1  -1.16188002051785588e-01
4  2  2.30746137443929911e-01
4  3  4.01134886778891087e-01
4  4  2.88123414677102119e-01
4  5  3.47020467597758397e-03
5  0  -7.15871243737637997e-02
5  1  8.73834416270256042e-02
5  2  -1.83673895895481110e-01
5  3  -2.23958820104598999e-01
5  4  2.70637711510062218e-01
5  5  6.66295306058600545e-01
