numXbins 6
numYbins 6
xbin  ybin  z
0  0  3.51516929964398512e-07
0  1  7.16262378512243102e-07
0  2  7.51775559313284357e-07
0  3  7.20815731284193362e-07
0  4  1.11113037208148361e-06
0  5  1.00118267775228595e-06
1  0  7.16262378512244161e-07
1  1  1.45947961858899445e-06
1  2  1.53184243579858349e-06
1  3  1.46875767892871236e-06
1  4  2.26407554032996492e-06
1  5  2.04004252701209876e-06
2  0  7.51775559313284780e-07
2  1  1.53184243579858222e-06
2  2  1.60779309161023993e-06
2  3  1.54158051392537325e-06
2  4  2.37633122542955126e-06
2  5  2.14119037628777496e-06
3  0  7.20815731284192939e-07
3  1  1.46875767892871172e-06
3  2  1.54158051392537325e-06
3  3  1.47809472084143024e-06
3  4  2.27846849875795827e-06
3  5  2.05301128479407172e-06
4  0  1.11113037208148446e-06
4  1  2.26407554032996365e-06
4  2  2.37633122542955168e-06
4  3  2.27846849875795912e-06
4  4  3.51223681854234753e-06
4  5  3.16469673698247645e-06
5  0  1.00118267775228532e-06
5  1  2.04004252701209706e-06
5  2  2.14119037628777707e-06
5  3  2.05301128479407172e-06
5  4  3.16469673698248027e-06
5  5  2.85154616687381878e-06
