numXbins 7
numYbins 7
xbin  ybin  z
0  0  6.53933831382844609e-04
0  1  5.70732246559766754e-04
0  2  4.82288989147853077e-04
0  3  3.93408455707189633e-04
0  4  4.29881177856882230e-04
0  5  3.55470122383104068e-04
0  6  4.38850656795832905e-04
1  0  5.70732246559766971e-04
1  1  5.00053822882779797e-04
1  2  4.24397258994984932e-04
1  3  3.48198282018314005e-04
1  4  3.84673619525400037e-04
1  5  3.29265375450751841e-04
1  6  3.63791838868615549e-04
2  0  4.82288989147853077e-04
2  1  4.24397258994984932e-04
2  2  3.62587836663064557e-04
2  3  2.99956824225496054e-04
2  4  3.36035524154474697e-04
2  5  3.00785653136840863e-04
2  6  2.93285766113139191e-04
3  0  3.93408455707189471e-04
3  1  3.48198282018313896e-04
3  2  2.99956824225496000e-04
3  3  2.50920371046869028e-04
3  4  2.86658350175617309e-04
3  5  2.70108839493119141e-04
3  6  2.24197606959171435e-04
4  0  4.29881177856882121e-04
4  1  3.84673619525399983e-04
4  2  3.36035524154474697e-04
4  3  2.86658350175617255e-04
4  4  3.39081208156986197e-04
4  5  3.44969189168130633e-04
4  6  2.16116986076406376e-04
5  0  3.55470122383104014e-04
5  1  3.29265375450751624e-04
5  2  3.00785653136840863e-04
5  3  2.70108839493119141e-04
5  4  3.44969189168130579e-04
5  5  4.18904697531255412e-04
5  6  1.42777960615761597e-04
6  0  4.38850656795833284e-04
6  1  3.63791838868615766e-04
6  2  2.93285766113139407e-04
6  3  2.24197606959171489e-04
6  4  2.16116986076406566e-04
6  5  1.42777960615761841e-04
6  6  1.54967291879862528e-03
