numXbins 7
numYbins 7
xbin  ybin  z
0  0  5.16141629785962356e-08
0  1  6.59880099898694246e-08
0  2  7.97497882078636402e-08
0  3  9.55009509633970563e-08
0  4  1.71842807229693922e-07
0  5  3.02942918844688501e-07
0  6  1.78469280796116306e-07
1  0  6.59880099898694246e-08
1  1  8.49272714400586503e-08
1  2  1.03169222916012823e-07
1  3  1.24016196160616730e-07
1  4  2.23792901966590757e-07
1  5  3.95037743391376643e-07
1  6  2.25081274967355609e-07
2  0  7.97497882078636270e-08
2  1  1.03169222916012809e-07
2  2  1.25826273398049120e-07
2  3  1.51689726542269714e-07
2  4  2.74325419099244469e-07
2  5  4.84711016729504304e-07
2  6  2.69108888345185774e-07
3  0  9.55009509633970563e-08
3  1  1.24016196160616730e-07
3  2  1.51689726542269714e-07
3  3  1.83254468564844091e-07
3  4  3.31929854975252435e-07
3  5  5.86907474949353629e-07
3  6  3.19676883035489076e-07
4  0  1.71842807229693869e-07
4  1  2.23792901966590810e-07
4  2  2.74325419099244469e-07
4  3  3.31929854975252435e-07
4  4  6.01929111604326398e-07
4  5  1.06486913473691868e-06
4  6  5.71704915398269604e-07
5  0  3.02942918844688501e-07
5  1  3.95037743391376696e-07
5  2  4.84711016729504410e-07
5  3  5.86907474949353735e-07
5  4  1.06486913473691868e-06
5  5  1.88429584400111138e-06
5  6  1.00505275723387867e-06
6  0  1.78469280796116306e-07
6  1  2.25081274967355662e-07
6  2  2.69108888345185774e-07
6  3  3.19676883035489076e-07
6  4  5.71704915398269815e-07
6  5  1.00505275723387910e-06
6  6  6.34070393812026725e-07
