numXbins 7
numYbins 7
xbin  ybin  z
0  0  2.77330133598297834e-01
0  1  1.71313995961099863e-02
0  2  1.98038375237956643e-01
0  3  1.11987176351249218e-01
0  4  9.53912661643698812e-02
0  5  1.19459716079290956e-02
0  6  6.21549869538284838e-03
1  0  2.07151575013995171e-01
1  1  5.65274083055555820e-03
1  2  1.68440282111987472e-01
1  3  1.23632465489208698e-01
1  4  1.14942698506638408e-01
1  5  3.65961261850316077e-02
1  6  7.60070138494484127e-03
2  0  1.42719330266118050e-01
2  1  -1.86373102478682995e-02
2  2  1.41468947520479560e-01
2  3  1.36528787901625037e-01
2  4  1.35640775784850121e-01
2  5  6.11598735849838704e-02
2  6  9.25523742625955492e-03
3  0  8.02346125710755587e-02
3  1  -4.14219878148287535e-02
3  2  1.09950127545744181e-01
3  3  1.47550036665052176e-01
3  4  1.57901576487347484e-01
3  5  8.43872336845379323e-02
3  6  1.15444195835152641e-02
4  0  7.84287229180335999e-03
4  1  -9.33753130957484245e-02
4  2  1.02659525349736214e-01
4  3  2.33860195148736238e-01
4  4  2.73536164080724120e-01
4  5  1.64902770949993283e-01
4  6  2.41408602014416829e-02
5  0  -2.47926620766520500e-01
5  1  -1.84635915793478489e-01
5  2  6.64507132023572922e-02
5  3  3.76575174275785685e-01
5  4  4.64617719175294042e-01
5  5  3.42209427850320935e-01
5  6  7.64482080121524632e-02
6  0  -4.79202045127749443e-01
6  1  2.43308886885643005e-01
6  2  1.21259685605764389e-01
6  3  -1.59586729481816292e-01
6  4  4.45270072668790817e-02
6  5  3.16469949670135975e-01
6  6  7.22886773350182921e-01
