numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.34088860165620319e-06
0  1  1.17612082871665426e-06
0  2  1.00878474480380135e-06
0  3  8.43070475957550280e-07
0  4  9.66198518259013656e-07
0  5  9.17452551721297195e-07
0  6  1.65176369426814164e-06
1  0  1.17612082871665447e-06
1  1  1.03159964372328194e-06
1  2  8.84825740624473738e-07
1  3  7.39474364704882017e-07
1  4  8.47472489956293084e-07
1  5  8.04716405304577276e-07
1  6  1.44879573332730844e-06
2  0  1.00878474480380114e-06
2  1  8.84825740624473526e-07
2  2  7.58934530498596364e-07
2  3  6.34263453272693465e-07
2  4  7.26895824506109250e-07
2  5  6.90222988781182418e-07
2  6  1.24266401753312423e-06
3  0  8.43070475957550491e-07
3  1  7.39474364704881911e-07
3  2  6.34263453272693465e-07
3  3  5.30072242059022117e-07
3  4  6.07487783587677124e-07
3  5  5.76839238168465494e-07
3  6  1.03853012261870726e-06
4  0  9.66198518259013868e-07
4  1  8.47472489956293084e-07
4  2  7.26895824506109250e-07
4  3  6.07487783587677229e-07
4  4  6.96209644509505926e-07
4  5  6.61084966306058100e-07
4  6  1.19020448972770160e-06
5  0  9.17452551721297195e-07
5  1  8.04716405304577382e-07
5  2  6.90222988781182418e-07
5  3  5.76839238168465600e-07
5  4  6.61084966306058100e-07
5  5  6.27732373606776236e-07
5  6  1.13015713182671011e-06
6  0  1.65176369426814207e-06
6  1  1.44879573332730908e-06
6  2  1.24266401753312465e-06
6  3  1.03853012261870769e-06
6  4  1.19020448972770224e-06
6  5  1.13015713182671032e-06
6  6  2.03471287497890717e-06
