numXbins 7
numYbins 7
xbin  ybin  z
0  0  3.81105048989415407e-04
0  1  3.32134207148428770e-04
0  2  2.82733657411420784e-04
0  3  2.33436781450071162e-04
0  4  2.61330727761219933e-04
0  5  2.36727373236122291e-04
0  6  4.97832201420849102e-04
1  0  3.32134207148428824e-04
1  1  2.89576252503311981e-04
1  2  2.46638559727076732e-04
1  3  2.03792465563318152e-04
1  4  2.28484335900058300e-04
1  5  2.07898437459258360e-04
1  6  4.36270806119183770e-04
2  0  2.82733657411420784e-04
2  1  2.46638559727076787e-04
2  2  2.10218530079958794e-04
2  3  1.73877071915732473e-04
2  4  1.95325084734870966e-04
2  5  1.78751812691711694e-04
2  6  3.73864434098867486e-04
3  0  2.33436781450071162e-04
3  1  2.03792465563318098e-04
3  2  1.73877071915732473e-04
3  3  1.44029466324228662e-04
3  4  1.62250985713667550e-04
3  5  1.49695375011355068e-04
3  6  3.11722179337528722e-04
4  0  2.61330727761219933e-04
4  1  2.28484335900058273e-04
4  2  1.95325084734870993e-04
4  3  1.62250985713667577e-04
4  4  1.83763307630129252e-04
4  5  1.72160621256780346e-04
4  6  3.56030358816579494e-04
5  0  2.36727373236122291e-04
5  1  2.07898437459258333e-04
5  2  1.78751812691711721e-04
5  3  1.49695375011355068e-04
5  4  1.72160621256780346e-04
5  5  1.68442831031554807e-04
5  6  3.44560753292124148e-04
6  0  4.97832201420848885e-04
6  1  4.36270806119183879e-04
6  2  3.73864434098867486e-04
6  3  3.11722179337528668e-04
6  4  3.56030358816579603e-04
6  5  3.44560753292124419e-04
6  6  7.76298674594403043e-04
