numXbins 5
numYbins 5
xbin  ybin  z
0  0  6.30719291287739651e-09
0  1  -7.34940628788424452e-08
0  2  -1.87862761386925682e-07
0  3  5.66712171610584095e-08
0  4  -1.75508660437229035e-07
1  0  -7.34940628788424055e-08
1  1  8.56383711906331882e-07
1  2  2.18905585871241665e-06
1  3  -6.60356842574401521e-07
1  4  2.04510068173427417e-06
2  0  -1.87862761386925682e-07
2  1  2.18905585871241792e-06
2  2  5.59558231425971836e-06
2  3  -1.68797934264826142e-06
2  4  5.22760950116813285e-06
3  0  5.66712171610583631e-08
3  1  -6.60356842574401521e-07
3  2  -1.68797934264826078e-06
3  3  5.09200669597192346e-07
3  4  -1.57697561287166842e-06
4  0  -1.75508660437229273e-07
4  1  2.04510068173427375e-06
4  2  5.22760950116813285e-06
4  3  -1.57697561287166842e-06
4  4  4.88383506164518729e-06
