numXbins 4
numYbins 4
xbin  ybin  z
0  0  2.95712080129657757e-06
0  1  1.51398566123781721e-06
0  2  1.26890202734902827e-06
0  3  1.44110017531438657e-05
1  0  1.51398566123781721e-06
1  1  1.65918364305802175e-06
1  2  1.10764992053476686e-06
1  3  5.56511205518241202e-07
2  0  1.26890202734902827e-06
2  1  1.10764992053476644e-06
2  2  7.81759486329220500e-07
2  3  2.64971676051078886e-06
3  0  1.44110017531438657e-05
3  1  5.56511205518242261e-07
3  2  2.64971676051079013e-06
3  3  1.22867213509174588e-04
