numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.05195358649128180e-06
0  1  2.68837350154677827e-06
0  2  1.99873238692498367e-06
0  3  2.79261270046738353e-06
0  4  4.40806737116283668e-06
1  0  2.68837350154677869e-06
1  1  2.39104442814646203e-06
1  2  1.66760134278080548e-06
1  3  2.25351412638956474e-06
1  4  3.76858623535801409e-06
2  0  1.99873238692498452e-06
2  1  1.66760134278080569e-06
2  2  1.68621563582825647e-06
2  3  2.66598270598525964e-06
2  4  3.35057847960571889e-06
3  0  2.79261270046738353e-06
3  1  2.25351412638956559e-06
3  2  2.66598270598525837e-06
3  3  4.41281181979414602e-06
3  4  5.06248867211161841e-06
4  0  4.40806737116283668e-06
4  1  3.76858623535801409e-06
4  2  3.35057847960571889e-06
4  3  5.06248867211161672e-06
4  4  6.93679371437981982e-06
