numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.38943613353398224e-04
0  1  2.07520112953343888e-05
0  2  -4.89436796334960831e-05
0  3  3.57867497963793417e-05
1  0  2.07520112953343888e-05
1  1  1.91762871916642265e-04
1  2  1.35074608690445596e-04
1  3  5.34865316018173987e-05
2  0  -4.89436796334960831e-05
2  1  1.35074608690445596e-04
2  2  2.01580111880732304e-04
2  3  -5.40877915677812036e-05
3  0  3.57867497963793417e-05
3  1  5.34865316018174055e-05
3  2  -5.40877915677812036e-05
3  3  6.33507352916082810e-04
