numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.97594743031552773e-04
0  1  3.75402758483785485e-04
0  2  3.61337680828842183e-04
0  3  5.97668757334548573e-04
0  4  1.13615168690785521e-03
1  0  3.75402758483785485e-04
1  1  4.81101868792759252e-04
1  2  4.61864984591678351e-04
1  3  7.62975701755470078e-04
1  4  1.44751407499713069e-03
2  0  3.61337680828841749e-04
2  1  4.61864984591678568e-04
2  2  4.46169026459054569e-04
2  3  7.34770685475642652e-04
2  4  1.39579990273205239e-03
3  0  5.97668757334548356e-04
3  1  7.62975701755470078e-04
3  2  7.34770685475642543e-04
3  3  1.22464570071676034e-03
3  4  2.32243702924856202e-03
4  0  1.13615168690785542e-03
4  1  1.44751407499713069e-03
4  2  1.39579990273205261e-03
4  3  2.32243702924856158e-03
4  4  4.42065347711152745e-03
