numXbins 4
numYbins 4
xbin  ybin  z
0  0  2.91558693265771188e-05
0  1  2.68874252552993907e-05
0  2  2.70819547880259861e-05
0  3  1.51223925916754861e-05
1  0  2.68874252552993974e-05
1  1  2.78932883301428581e-05
1  2  2.79677775689966123e-05
1  3  1.47108891862417216e-05
2  0  2.70819547880259827e-05
2  1  2.79677775689966190e-05
2  2  4.32204762264697337e-05
2  3  6.10489233664257216e-05
3  0  1.51223925916754895e-05
3  1  1.47108891862417131e-05
3  2  6.10489233664257081e-05
3  3  1.65051664024483960e-04
