numXbins 4
numYbins 4
xbin  ybin  z
0  0  7.64065860304981470e-01
0  1  1.78755800239741802e-01
0  2  -1.56102746259421110e-01
0  3  1.27845630049705505e-02
1  0  -8.54929740307852626e-03
1  1  7.36648677382618189e-01
1  2  1.03811661247164011e-01
1  3  -4.35799281112849712e-02
2  0  -1.04654584836680442e-01
2  1  4.78577146539464593e-01
2  2  4.78664302732795477e-01
2  3  9.64041380211710930e-03
3  0  -1.03867488389369100e-01
3  1  4.64777140412479639e-01
3  2  -2.35045978333801031e-01
3  3  7.01013698009774089e-01
