numXbins 4
numYbins 4
xbin  ybin  z
0  0  3.22864908055421455e-04
0  1  5.75626546873677969e-05
0  2  2.35608992433657550e-04
0  3  8.40290015420865478e-04
1  0  5.75626546873678308e-05
1  1  1.02626799382247431e-05
1  2  4.20060487662823033e-05
1  3  1.49812887025218042e-04
2  0  2.35608992433657496e-04
2  1  4.20060487662823101e-05
2  2  1.71934440475254304e-04
2  3  6.13197281419597265e-04
3  0  8.40290015420865587e-04
3  1  1.49812887025217988e-04
3  2  6.13197281419597265e-04
3  3  2.18694349370045097e-03
