numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.86002308625447066e+00
0  1  2.24459527055907881e-01
0  2  -2.40965766388196917e-01
0  3  1.46170948114373145e+00
0  4  5.97905860956174040e-01
1  0  -3.75806990253434781e-01
1  1  1.41998662167461132e+00
1  2  1.10386437950567995e+00
1  3  1.30784543032245404e+00
1  4  -6.82579332605364630e-01
2  0  -1.74578067362483402e+00
2  1  2.43219227733985832e+00
2  2  2.92545627845198819e+00
2  3  3.95485307284978571e+00
2  4  -2.51933897705394028e+00
3  0  -9.79555699096691157e-01
3  1  -3.39986873542717394e-01
3  2  2.85270435181170923e+00
3  3  7.03489924869142413e+00
3  4  -3.95135659060418298e+00
4  0  2.56590045988390703e+00
4  1  2.42180370494576191e+00
4  2  3.84443808322142533e-01
4  3  7.79402904233730265e-01
4  4  1.00669308055970319e+00
