numXbins 5
numYbins 5
xbin  ybin  z
0  0  4.87118359963940183e-06
0  1  3.54624635134608425e-06
0  2  8.30091269320187738e-06
0  3  1.11133062287501960e-05
0  4  5.96551080459080517e-06
1  0  3.54624635134608382e-06
1  1  2.91721962575312339e-06
1  2  7.07100679119874136e-06
1  3  9.55524524219998534e-06
1  4  4.31829782256558990e-06
2  0  8.30091269320187569e-06
2  1  7.07100679119874136e-06
2  2  1.74053610157862456e-05
2  3  2.38189924945375485e-05
2  4  9.95131126893330042e-06
3  0  1.11133062287501977e-05
3  1  9.55524524219998534e-06
3  2  2.38189924945375519e-05
3  3  3.31470092985881442e-05
3  4  1.30087611218071459e-05
4  0  5.96551080459080517e-06
4  1  4.31829782256558990e-06
4  2  9.95131126893330042e-06
4  3  1.30087611218071425e-05
4  4  7.48174442164931086e-06
