numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.36437443173913390e-07
0  1  3.36939029781470026e-07
0  2  9.34864603893642910e-07
0  3  1.45571496458179470e-06
0  4  2.99339817010362181e-07
1  0  3.36939029781469920e-07
1  1  3.97384824196528483e-07
1  2  1.12260284938016545e-06
1  3  1.73001803050142628e-06
1  4  2.90636002286977426e-07
2  0  9.34864603893642910e-07
2  1  1.12260284938016566e-06
2  2  3.17700823487433858e-06
2  3  4.89099180156224995e-06
2  4  8.03336154482102742e-07
3  0  1.45571496458179428e-06
3  1  1.73001803050142606e-06
3  2  4.89099180156224825e-06
3  3  7.53409792795204915e-06
3  4  1.25365921718474883e-06
4  0  2.99339817010362181e-07
4  1  2.90636002286977479e-07
4  2  8.03336154482102848e-07
4  3  1.25365921718474925e-06
4  4  2.67729519003589598e-07
