numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.48768361375257297e-04
0  1  4.87852503590747408e-05
0  2  1.21080105284320798e-04
0  3  2.59955489554654655e-04
0  4  1.21075206610024135e-04
1  0  4.87852503590747408e-05
1  1  3.53113761439431627e-05
1  2  8.20258252310508132e-05
1  3  1.08799098144263658e-04
1  4  5.98335597229648775e-05
2  0  1.21080105284320812e-04
2  1  8.20258252310508267e-05
2  2  1.96672699120632537e-04
2  3  2.82889024719283188e-04
2  4  1.35417650807481373e-04
3  0  2.59955489554654655e-04
3  1  1.08799098144263658e-04
3  2  2.82889024719283079e-04
3  3  5.55251577928174813e-04
3  4  2.09527906891765990e-04
4  0  1.21075206610024135e-04
4  1  5.98335597229648707e-05
4  2  1.35417650807481373e-04
4  3  2.09527906891765963e-04
4  4  1.29305034457242909e-04
