numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.57660809037875575e-07
0  1  8.78538717141691336e-07
0  2  1.92313964583745129e-06
0  3  1.13386981367761634e-06
0  4  1.06188205542937854e-06
1  0  8.78538717141690912e-07
1  1  4.89551133364759343e-06
1  2  1.07163768069493583e-05
1  3  6.31830153348200884e-06
1  4  5.91716168669788400e-06
2  0  1.92313964583745002e-06
2  1  1.07163768069493600e-05
2  2  2.34583731997931155e-05
2  3  1.38308943434249398e-05
2  4  1.29527908201270660e-05
3  0  1.13386981367761634e-06
3  1  6.31830153348200546e-06
3  2  1.38308943434249297e-05
3  3  8.15459949885489459e-06
3  4  7.63687574410495732e-06
4  0  1.06188205542937854e-06
4  1  5.91716168669788485e-06
4  2  1.29527908201270660e-05
4  3  7.63687574410495732e-06
4  4  7.15202152344680281e-06
