numXbins 5
numYbins 5
xbin  ybin  z
0  0  5.03573872463233601e-04
0  1  4.36593137679904951e-04
0  2  1.01624732789439031e-03
0  3  1.25106602170649305e-03
0  4  6.83879192258323170e-04
1  0  4.36593137679904951e-04
1  1  3.78521560177055014e-04
1  2  8.81075516038860992e-04
1  3  1.08466080098592287e-03
1  4  5.92915912975329625e-04
2  0  1.01624732789439031e-03
2  1  8.81075516038860992e-04
2  2  2.05085825124473944e-03
2  3  2.52473881410818137e-03
2  4  1.38011608572054505e-03
3  0  1.25106602170649305e-03
3  1  1.08466080098592287e-03
3  2  2.52473881410818137e-03
3  3  3.10811635840536112e-03
3  4  1.69901193682151733e-03
4  0  6.83879192258323170e-04
4  1  5.92915912975329625e-04
4  2  1.38011608572054505e-03
4  3  1.69901193682151733e-03
4  4  9.28743080565688339e-04
