numXbins 5
numYbins 5
xbin  ybin  z
0  0  7.35219743664096485e-05
0  1  -6.20137396997913785e-07
0  2  3.99471395561054910e-05
0  3  2.96328669885052532e-05
0  4  4.49565839343934006e-05
1  0  -6.20137396997913785e-07
1  1  8.63421826826233632e-06
1  2  -1.14571988018406907e-05
1  3  -5.69479446235615333e-06
1  4  1.31502178762201760e-05
2  0  3.99471395561054910e-05
2  1  -1.14571988018406907e-05
2  2  7.32486273710976051e-05
2  3  1.85567807198697919e-05
2  4  3.64457961254393233e-05
3  0  2.96328669885052532e-05
3  1  -5.69479446235615164e-06
3  2  1.85567807198697851e-05
3  3  4.84125919064522136e-05
3  4  2.84321133708138031e-05
4  0  4.49565839343934006e-05
4  1  1.31502178762201726e-05
4  2  3.64457961254393233e-05
4  3  2.84321133708138031e-05
4  4  9.24091127063083863e-05
