numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.75737933501480300e-04
0  1  5.24467904506305065e-05
0  2  4.95315265659070856e-05
0  3  1.12810321178626730e-04
0  4  1.81493774911157803e-04
1  0  5.24467904506304997e-05
1  1  2.46685432871221229e-05
1  2  1.28201324379666578e-05
1  3  3.64583510069835655e-05
1  4  7.47073046627719814e-05
2  0  4.95315265659071059e-05
2  1  1.28201324379666494e-05
2  2  1.97976467549992168e-05
2  3  4.03664274751048874e-05
2  4  5.46781277114641464e-05
3  0  1.12810321178626716e-04
3  1  3.64583510069835655e-05
3  2  4.03664274751048874e-05
3  3  9.16555656559852434e-05
3  4  1.39797665468116447e-04
4  0  1.81493774911157803e-04
4  1  7.47073046627719814e-05
4  2  5.46781277114641260e-05
4  3  1.39797665468116447e-04
4  4  2.55957060506374395e-04
