numXbins 5
numYbins 5
xbin  ybin  z
0  0  4.85516447943247820e-06
0  1  1.03825355795592923e-07
0  2  3.53198273669694419e-07
0  3  7.27538131803942011e-07
0  4  3.87547808144138950e-07
1  0  1.03825355795592950e-07
1  1  2.22025526668491091e-09
1  2  7.55297510218061704e-09
1  3  1.55580528135340940e-08
1  4  8.28752336585531916e-09
2  0  3.53198273669694472e-07
2  1  7.55297510218061704e-09
2  2  2.56940874097501894e-08
2  3  5.29261600241530237e-08
2  4  2.81929103289583948e-08
3  0  7.27538131803942011e-07
3  1  1.55580528135340973e-08
3  2  5.29261600241530105e-08
3  3  1.09020350488855396e-07
3  4  5.80733792884515099e-08
4  0  3.87547808144139056e-07
4  1  8.28752336585531916e-09
4  2  2.81929103289583948e-08
4  3  5.80733792884514834e-08
4  4  3.09347508686013956e-08
