numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.19803052403287494e-05
0  1  1.25187897272396180e-05
0  2  1.73088930535101888e-05
0  3  2.32612765450092669e-05
0  4  4.54152891038383470e-05
1  0  1.25187897272396231e-05
1  1  4.90051908689127762e-06
1  2  6.77561989855307265e-06
1  3  9.10569888766791746e-06
1  4  1.77779558518968155e-05
2  0  1.73088930535101820e-05
2  1  6.77561989855306842e-06
2  2  9.36819634729581940e-06
2  3  1.25898406841332416e-05
2  4  2.45803902178296897e-05
3  0  2.32612765450092669e-05
3  1  9.10569888766791407e-06
3  2  1.25898406841332416e-05
3  3  1.69193815517764631e-05
3  4  3.30333807409610033e-05
4  0  4.54152891038383402e-05
4  1  1.77779558518968121e-05
4  2  2.45803902178296897e-05
4  3  3.30333807409610101e-05
4  4  6.44943338997353309e-05
