numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.71534669988682901e-06
0  1  3.95416206776116490e-06
0  2  5.49242982718608638e-06
0  3  5.81228316137713002e-06
0  4  1.82130887423684036e-05
1  0  3.95416206776116320e-06
1  1  4.25965317189438264e-06
1  2  5.92903728102388075e-06
1  3  6.27234735688678707e-06
1  4  1.96950724879407804e-05
2  0  5.49242982718608638e-06
2  1  5.92903728102388075e-06
2  2  8.25556246491426745e-06
2  3  8.73312149475547177e-06
2  4  2.74313798357652429e-05
3  0  5.81228316137712748e-06
3  1  6.27234735688678538e-06
3  2  8.73312149475547347e-06
3  3  9.23838016287167924e-06
3  4  2.90169115024725177e-05
4  0  1.82130887423683968e-05
4  1  1.96950724879407770e-05
4  2  2.74313798357652429e-05
4  3  2.90169115024725143e-05
4  4  9.11706986995024937e-05
