numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.02165448226420818e-04
0  1  3.49974671970444559e-05
0  2  3.28191109814477718e-05
0  3  4.83698003752786984e-05
0  4  1.51354173048532536e-04
1  0  3.49974671970444492e-05
1  1  1.19886197483686448e-05
1  2  1.12424090526560850e-05
1  3  1.65694031724869154e-05
1  4  5.18473984929080644e-05
2  0  3.28191109814477718e-05
2  1  1.12424090526560833e-05
2  2  1.05426449382917756e-05
2  3  1.55380696137954911e-05
2  4  4.86202477355789097e-05
3  0  4.83698003752786984e-05
3  1  1.65694031724869154e-05
3  2  1.55380696137954911e-05
3  3  2.29004778911082211e-05
3  4  7.16579945902850172e-05
4  0  1.51354173048532563e-04
4  1  5.18473984929080847e-05
4  2  4.86202477355789165e-05
4  3  7.16579945902850307e-05
4  4  2.24225372637095919e-04
