numXbins 5
numYbins 5
xbin  ybin  z
0  0  6.89292884559565647e-06
0  1  3.53238339228159880e-07
0  2  5.99690077687920409e-07
0  3  9.94811479699586551e-07
0  4  5.87883039523538366e-07
1  0  3.53238339228159880e-07
1  1  1.81022214352897252e-08
1  2  3.07320054855116473e-08
1  3  5.09805864540044042e-08
1  4  3.01269363420727554e-08
2  0  5.99690077687920409e-07
2  1  3.07320054855116473e-08
2  2  5.21734950894109407e-08
2  3  8.65493590474349914e-08
2  4  5.11462737452378226e-08
3  0  9.94811479699586339e-07
3  1  5.09805864540044042e-08
3  2  8.65493590474349914e-08
3  3  1.43574654883378445e-07
3  4  8.48453262088131904e-08
4  0  5.87883039523538366e-07
4  1  3.01269363420727554e-08
4  2  5.11462737452378093e-08
4  3  8.48453262088131904e-08
4  4  5.01392769171358343e-08
