numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.96775829469469807e-04
0  1  2.68373874002033581e-05
0  2  1.91275069556333675e-04
0  3  3.58637322936339428e-04
0  4  3.85645539302561049e-04
1  0  2.68373874002033581e-05
1  1  3.66023288739505499e-06
1  2  2.60871630195852672e-05
1  3  4.89129625206722641e-05
1  4  5.25964940172134312e-05
2  0  1.91275069556333675e-04
2  1  2.60871630195852571e-05
2  2  1.85928080356315785e-04
2  3  3.48611814139443389e-04
2  4  3.74865030695407963e-04
3  0  3.58637322936339428e-04
3  1  4.89129625206722980e-05
3  2  3.48611814139443443e-04
3  3  6.53640895580114988e-04
3  4  7.02865205501623748e-04
4  0  3.85645539302561049e-04
4  1  5.25964940172134380e-05
4  2  3.74865030695407963e-04
4  3  7.02865205501623748e-04
4  4  7.55796493832276055e-04
