numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.25489364119027733e-08
0  1  -2.54953120182363790e-07
0  2  1.84750635813460939e-07
0  3  6.29150844320419471e-07
1  0  -2.54953120182362996e-07
1  1  5.17980897799984595e-06
1  2  -3.75352535945918918e-06
1  3  -1.27822761674620125e-05
2  0  1.84750635813461442e-07
2  1  -3.75352535945918833e-06
2  2  2.71997532803682823e-06
2  3  9.26261913324574702e-06
3  0  6.29150844320419471e-07
3  1  -1.27822761674620125e-05
3  2  9.26261913324574872e-06
3  3  3.15429747921627373e-05
