numXbins 4
numYbins 4
xbin  ybin  z
0  0  3.30607503935456421e-04
0  1  5.44142143500530857e-04
0  2  8.43576984759168160e-04
0  3  9.33453041045141131e-04
1  0  5.44142143500530857e-04
1  1  8.95595740595038752e-04
1  2  1.38843124620723264e-03
1  3  1.53635695670886535e-03
2  0  8.43576984759168160e-04
2  1  1.38843124620723264e-03
2  2  2.15246817069916774e-03
2  3  2.38179561082456836e-03
3  0  9.33453041045141131e-04
3  1  1.53635695670886535e-03
3  2  2.38179561082456836e-03
3  3  2.63555596731564201e-03
