numXbins 4
numYbins 4
xbin  ybin  z
0  0  3.85250727190881241e-05
0  1  -4.01278995686383419e-06
0  2  -4.31732774969525302e-06
0  3  -1.19901687483388197e-05
1  0  -4.01278995686383419e-06
1  1  9.74985769917021186e-05
1  2  3.59057487471909533e-05
1  3  1.11788609195195158e-05
2  0  -4.31732774969525302e-06
2  1  3.59057487471909533e-05
2  2  6.67630973979248195e-05
2  3  1.03142610903877943e-05
3  0  -1.19901687483388197e-05
3  1  1.11788609195195192e-05
3  2  1.03142610903877943e-05
3  3  3.67747623545069190e-05
