numXbins 4
numYbins 4
xbin  ybin  z
0  0  4.45606476100385653e-04
0  1  5.72068366073244809e-05
0  2  -2.53528147865420255e-05
0  3  -9.09397547998747882e-05
1  0  5.72068366073244877e-05
1  1  2.25887715284182498e-04
1  2  2.41137065208819564e-04
1  3  8.26689804395985963e-05
2  0  -2.53528147865420255e-05
2  1  2.41137065208819564e-04
2  2  5.94600610883931039e-04
2  3  2.31060569102441225e-04
3  0  -9.09397547998747882e-05
3  1  8.26689804395985692e-05
3  2  2.31060569102441117e-04
3  3  3.79394737738976157e-04
