numXbins 4
numYbins 4
xbin  ybin  z
0  0  3.59833157120576432e-05
0  1  -3.02476429557961618e-05
0  2  -3.79193459742029548e-05
0  3  7.98359589448528295e-05
1  0  -3.02476429557961584e-05
1  1  2.55292999053480319e-05
1  2  3.20864085656607048e-05
1  3  -6.74108831487180355e-05
2  0  -3.79193459742029548e-05
2  1  3.20864085656607048e-05
2  2  4.03928451267244031e-05
2  3  -8.47477952330479711e-05
3  0  7.98359589448528295e-05
3  1  -6.74108831487180219e-05
3  2  -8.47477952330479847e-05
3  3  1.78008348793835510e-04
