numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.32489709534054000e-04
0  1  2.00146408936103544e-04
0  2  4.47669055594149550e-04
0  3  6.03813584821410836e-04
1  0  2.00146408936103463e-04
1  1  3.19603540978236013e-04
1  2  7.04441726936116432e-04
1  3  9.46288892003328613e-04
2  0  4.47669055594149441e-04
2  1  7.04441726936116648e-04
2  2  1.58327115831291185e-03
2  3  2.12176729354469906e-03
3  0  6.03813584821410944e-04
3  1  9.46288892003328830e-04
3  2  2.12176729354469863e-03
3  3  2.86357325015029491e-03
