numXbins 4
numYbins 4
xbin  ybin  z
0  0  4.05219223975316332e-05
0  1  2.12428519369434605e-05
0  2  5.13177647218050349e-05
0  3  7.20017717782759351e-05
1  0  2.12428519369434504e-05
1  1  2.64277076386752532e-05
1  2  4.62381376605823285e-05
1  3  6.30041385637272055e-05
2  0  5.13177647218050688e-05
2  1  4.62381376605823218e-05
2  2  1.35464862037409787e-04
2  3  2.10355297079182070e-04
3  0  7.20017717782759487e-05
3  1  6.30041385637272055e-05
3  2  2.10355297079182043e-04
3  3  4.32212047034881430e-04
