numXbins 7
numYbins 7
xbin  ybin  z
0  0  2.50126325534235536e-06
0  1  2.68682273221672241e-06
0  2  3.01179571882153518e-06
0  3  3.26521463887752448e-06
0  4  5.20015981706718837e-06
0  5  8.91487148921583945e-06
0  6  8.28586317718508971e-06
1  0  2.68682273221672326e-06
1  1  2.88614818089927504e-06
1  2  3.23522971236192803e-06
1  3  3.50744884552432199e-06
1  4  5.58594045541348005e-06
1  5  9.57623285787940821e-06
1  6  8.90056074383551114e-06
2  0  3.01179571882153518e-06
2  1  3.23522971236192803e-06
2  2  3.62653288594773171e-06
2  3  3.93167710331981977e-06
2  4  6.26156364820026121e-06
2  5  1.07344845560406362e-05
2  6  9.97708945289381543e-06
3  0  3.26521463887752406e-06
3  1  3.50744884552432199e-06
3  2  3.93167710331981977e-06
3  3  4.26249680643103380e-06
3  4  6.78842497802831193e-06
3  5  1.16377069979046298e-05
3  6  1.08165830542206873e-05
4  0  5.20015981706718752e-06
4  1  5.58594045541347920e-06
4  2  6.26156364820026121e-06
4  3  6.78842497802831193e-06
4  4  1.08112019257800945e-05
4  5  1.85341372578524862e-05
4  6  1.72264205503698622e-05
5  0  8.91487148921584114e-06
5  1  9.57623285787940821e-06
5  2  1.07344845560406362e-05
5  3  1.16377069979046298e-05
5  4  1.85341372578524862e-05
5  5  3.17739180390092486e-05
5  6  2.95320395580353662e-05
6  0  8.28586317718509140e-06
6  1  8.90056074383550606e-06
6  2  9.97708945289381374e-06
6  3  1.08165830542206839e-05
6  4  1.72264205503698588e-05
6  5  2.95320395580353459e-05
6  6  2.74483417306806713e-05
