numXbins 7
numYbins 7
xbin  ybin  z
0  0  5.34201062193198715e-04
0  1  4.62922833415748683e-04
0  2  3.76618169255717302e-04
0  3  2.91018197884025827e-04
0  4  2.84241434741512556e-04
0  5  1.16012504250152145e-04
0  6  -3.79563630635035374e-04
1  0  4.62922833415748737e-04
1  1  4.04117296084010235e-04
1  2  3.29874848559233425e-04
1  3  2.56922832259262623e-04
1  4  2.57043644125035792e-04
1  5  1.23913420129983176e-04
1  6  -3.15631594914453611e-04
2  0  3.76618169255717248e-04
2  1  3.29874848559233425e-04
2  2  2.73561662538188339e-04
2  3  2.17066706849284127e-04
2  4  2.23739648847362131e-04
2  5  1.30005129752663081e-04
2  6  -2.63192442604568214e-04
3  0  2.91018197884025827e-04
3  1  2.56922832259262569e-04
3  2  2.17066706849284072e-04
3  3  1.76418642401750329e-04
3  4  1.89822404887762396e-04
3  5  1.35009089257619804e-04
3  6  -2.02090652661825881e-04
4  0  2.84241434741512556e-04
4  1  2.57043644125035792e-04
4  2  2.23739648847362050e-04
4  3  1.89822404887762342e-04
4  4  2.21940250209127295e-04
4  5  2.08101832421437856e-04
4  6  -1.75887026545964054e-04
5  0  1.16012504250152226e-04
5  1  1.23913420129983203e-04
5  2  1.30005129752663054e-04
5  3  1.35009089257619777e-04
5  4  2.08101832421437802e-04
5  5  3.31750845307004095e-04
5  6  3.22948270142786259e-05
6  0  -3.79563630635035591e-04
6  1  -3.15631594914453828e-04
6  2  -2.63192442604568159e-04
6  3  -2.02090652661825827e-04
6  4  -1.75887026545964244e-04
6  5  3.22948270142780634e-05
6  6  1.54156255820802842e-03
