numXbins 7
numYbins 7
xbin  ybin  z
0  0  5.42066213049166039e-10
0  1  -1.04368552050490555e-08
0  2  -1.32152571496302019e-08
0  3  -1.97273447603400440e-08
0  4  -4.68885654808181077e-08
0  5  -9.32287675578380674e-08
0  6  -7.16438993793756085e-09
1  0  -1.04368552050491299e-08
1  1  2.00949522307300902e-07
1  2  2.54444424035082888e-07
1  3  3.79827105780287612e-07
1  4  9.02784857117378204e-07
1  5  1.79501161393738982e-06
1  6  1.37942005265673734e-07
2  0  -1.32152571496300067e-08
2  1  2.54444424035083153e-07
2  2  3.22180237997972898e-07
2  3  4.80941124186323232e-07
2  4  1.14311579524705529e-06
2  5  2.27286281151806670e-06
2  6  1.74663635310336098e-07
3  0  -1.97273447603399778e-08
3  1  3.79827105780287824e-07
3  2  4.80941124186323126e-07
3  3  7.17934676474661745e-07
3  4  1.70640942801935744e-06
3  5  3.39286233843946538e-06
3  6  2.60732705527243968e-07
4  0  -4.68885654808184121e-08
4  1  9.02784857117378204e-07
4  2  1.14311579524705529e-06
4  3  1.70640942801935723e-06
4  4  4.05584690564270106e-06
4  5  8.06426054068616744e-06
4  6  6.19717589195437324e-07
5  0  -9.32287675578388880e-08
5  1  1.79501161393739003e-06
5  2  2.27286281151806586e-06
5  3  3.39286233843946369e-06
5  4  8.06426054068616575e-06
5  5  1.60342092739229684e-05
5  6  1.23218755963521596e-06
6  0  -7.16438993793798023e-09
6  1  1.37942005265673813e-07
6  2  1.74663635310334536e-07
6  3  2.60732705527243809e-07
6  4  6.19717589195438700e-07
6  5  1.23218755963521257e-06
6  6  9.46904307023822797e-08
