numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.22369592308388439e-06
0  1  1.35114464566175924e-06
0  2  1.56883752849478952e-06
0  3  1.71678982160241835e-06
0  4  2.71717021163641783e-06
0  5  4.91608052968724974e-06
0  6  6.42666330830982614e-06
1  0  1.35114464566175924e-06
1  1  1.49281394937871522e-06
1  2  1.73447337804600984e-06
1  3  1.89888582953321051e-06
1  4  3.00656256962633110e-06
1  5  5.44236669195814266e-06
1  6  7.11375228678426897e-06
2  0  1.56883752849478973e-06
2  1  1.73447337804600963e-06
2  2  2.01662774163361033e-06
2  3  2.20879655691964117e-06
2  4  3.49868331035802376e-06
2  5  6.33643129670155592e-06
2  6  8.28129445232592262e-06
3  0  1.71678982160241793e-06
3  1  1.89888582953321030e-06
3  2  2.20879655691964160e-06
3  3  2.42002010480751610e-06
3  4  3.83430662647002533e-06
3  5  6.94665830668626786e-06
3  6  9.07801689799426330e-06
4  0  2.71717021163641741e-06
4  1  3.00656256962633110e-06
4  2  3.49868331035802291e-06
4  3  3.83430662647002618e-06
4  4  6.07660223980547132e-06
4  5  1.10124192599564276e-05
4  6  1.43900903396642850e-05
5  0  4.91608052968725058e-06
5  1  5.44236669195814266e-06
5  2  6.33643129670155592e-06
5  3  6.94665830668626956e-06
5  4  1.10124192599564326e-05
5  5  1.99650707483086697e-05
5  6  2.60860772382495899e-05
6  0  6.42666330830982529e-06
6  1  7.11375228678426982e-06
6  2  8.28129445232592093e-06
6  3  9.07801689799426161e-06
6  4  1.43900903396642850e-05
6  5  2.60860772382495730e-05
6  6  3.40845646298680894e-05
