numXbins 7
numYbins 7
xbin  ybin  z
0  0  4.26852689983635506e-05
0  1  3.74528027630827940e-05
0  2  2.63638113110893501e-05
0  3  1.59014579194273447e-05
0  4  7.60642203750844670e-06
0  5  -1.31517922380817235e-05
0  6  1.18943253264044545e-04
1  0  3.74528027630827669e-05
1  1  3.28617452279417031e-05
1  2  2.31320698753289911e-05
1  3  1.39522177340525891e-05
1  4  6.67400794204885027e-06
1  5  -1.15396128976673943e-05
1  6  1.04362894015461109e-04
2  0  2.63638113110893467e-05
2  1  2.31320698753289911e-05
2  2  1.62831478670866270e-05
2  3  9.82125791862954656e-06
2  4  4.69797379880802262e-06
2  5  -8.12297490688718931e-06
2  6  7.34632241839826142e-05
3  0  1.59014579194273447e-05
3  1  1.39522177340525891e-05
3  2  9.82125791862954148e-06
3  3  5.92373832698613104e-06
3  4  2.83360519413576399e-06
3  5  -4.89941086811299344e-06
3  6  4.43096923355574334e-05
4  0  7.60642203750845517e-06
4  1  6.67400794204884604e-06
4  2  4.69797379880803024e-06
4  3  2.83360519413578220e-06
4  4  1.35544785286258714e-06
4  5  -2.34362075394944780e-06
4  6  2.11954288697411521e-05
5  0  -1.31517922380816997e-05
5  1  -1.15396128976674367e-05
5  2  -8.12297490688718423e-06
5  3  -4.89941086811295024e-06
5  4  -2.34362075394940799e-06
5  5  4.05220918439786768e-06
5  6  -3.66477005242772275e-05
6  0  1.18943253264044600e-04
6  1  1.04362894015461218e-04
6  2  7.34632241839826007e-05
6  3  4.43096923355573250e-05
6  4  2.11954288697411047e-05
6  5  -3.66477005242772750e-05
6  6  3.31437468452571186e-04
