numXbins 7
numYbins 7
xbin  ybin  z
0  0  2.08580690748876826e-06
0  1  1.81580150260791850e-06
0  2  1.53052740737440783e-06
0  3  1.28926130953166736e-06
0  4  1.53141253645228533e-06
0  5  1.17845303843942833e-06
0  6  -2.39870437872261567e-06
1  0  1.81580150260791808e-06
1  1  1.58087381212342440e-06
1  2  1.33272825339665839e-06
1  3  1.12281490659646910e-06
1  4  1.33396286905764265e-06
1  5  1.02794478202999467e-06
1  6  -2.08122349184594859e-06
2  0  1.53052740737440741e-06
2  1  1.33272825339665839e-06
2  2  1.12391771136527526e-06
2  3  9.47194786924416657e-07
2  4  1.12576941940616078e-06
2  5  8.70015482041676959e-07
2  6  -1.74206607656839044e-06
3  0  1.28926130953166736e-06
3  1  1.12281490659646889e-06
3  2  9.47194786924416868e-07
3  3  7.98495809904751361e-07
3  4  9.49390871581928459e-07
3  5  7.35668431027526502e-07
3  6  -1.45789572571605148e-06
4  0  1.53141253645228448e-06
4  1  1.33396286905764223e-06
4  2  1.12576941940616057e-06
4  3  9.49390871581928353e-07
4  4  1.12933323331649353e-06
4  5  8.78044606131085362e-07
4  6  -1.71737016652678424e-06
5  0  1.17845303843942728e-06
5  1  1.02794478202999446e-06
5  2  8.70015482041676748e-07
5  3  7.35668431027526290e-07
5  4  8.78044606131084938e-07
5  5  6.98926664116498100e-07
5  6  -1.24213380721780082e-06
6  0  -2.39870437872261482e-06
6  1  -2.08122349184594859e-06
6  2  -1.74206607656839086e-06
6  3  -1.45789572571605042e-06
6  4  -1.71737016652678466e-06
6  5  -1.24213380721779955e-06
6  6  3.14481655686868128e-06
