numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.56560136472722610e-03
0  1  7.38893459785370491e-04
0  2  1.94490818406096934e-03
0  3  2.20164783667352619e-03
0  4  5.23881149833856259e-03
1  0  7.38893459785370491e-04
1  1  2.12801393240466080e-04
1  2  5.60133759220416230e-04
1  3  6.34074805865889740e-04
1  4  1.50877825619737962e-03
2  0  1.94490818406096934e-03
2  1  5.60133759220416230e-04
2  2  1.47437863747375579e-03
2  3  1.66900554187292011e-03
2  4  3.97139146320756291e-03
3  0  2.20164783667352619e-03
3  1  6.34074805865889740e-04
3  2  1.66900554187292011e-03
3  3  1.88932437570813925e-03
3  4  4.49563917474910674e-03
4  0  5.23881149833856259e-03
4  1  1.50877825619737962e-03
4  2  3.97139146320756291e-03
4  3  4.49563917474910674e-03
4  4  1.06973539585883022e-02
