numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.35320129750111651e-05
0  1  9.73767681460774098e-06
0  2  1.82061400384549344e-05
0  3  2.87173986703814598e-05
0  4  5.29993517637133033e-05
1  0  9.73767681460774267e-06
1  1  5.44338396275399178e-06
1  2  5.82038203543206002e-06
1  3  1.00168739448825034e-05
1  4  2.10103659659761586e-05
2  0  1.82061400384549378e-05
2  1  5.82038203543206002e-06
2  2  1.17636187773430553e-05
2  3  1.62326374866608577e-05
2  4  3.40510611545575428e-05
3  0  2.87173986703814665e-05
3  1  1.00168739448824983e-05
3  2  1.62326374866608645e-05
3  3  2.70588621827065505e-05
3  4  5.01793658769241982e-05
4  0  5.29993517637133033e-05
4  1  2.10103659659761586e-05
4  2  3.40510611545575428e-05
4  3  5.01793658769241846e-05
4  4  1.05656234811484512e-04
