numXbins 5
numYbins 5
xbin  ybin  z
0  0  7.83257341954809513e-06
0  1  -4.04425659804513063e-07
0  2  6.00350933650313691e-06
0  3  9.55245175784747069e-06
0  4  1.34424325798026170e-05
1  0  -4.04425659804513063e-07
1  1  2.81882870403762380e-05
1  2  -1.18856749285172382e-05
1  3  9.53466539710271471e-06
1  4  1.70442421117983135e-05
2  0  6.00350933650313691e-06
2  1  -1.18856749285172382e-05
2  2  1.19145172705486683e-05
2  3  2.52188331632303040e-06
2  4  8.52545077040144436e-06
3  0  9.55245175784747069e-06
3  1  9.53466539710271471e-06
3  2  2.52188331632303040e-06
3  3  2.38873440228321334e-05
3  4  2.43429368540021637e-05
4  0  1.34424325798026170e-05
4  1  1.70442421117983203e-05
4  2  8.52545077040144436e-06
4  3  2.43429368540021637e-05
4  4  4.72585938763223125e-05
