numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.33053029848185948e-05
0  1  8.28463299027048206e-06
0  2  1.39182097885224587e-05
0  3  2.13977876044742358e-05
0  4  4.19182884775587362e-05
1  0  8.28463299027048206e-06
1  1  2.94504404547702500e-06
1  2  4.94768336865697473e-06
1  3  7.60654419392470719e-06
1  4  1.49012280957291028e-05
2  0  1.39182097885224587e-05
2  1  4.94768336865697473e-06
2  2  8.31212380476289543e-06
2  3  1.27790184527238858e-05
2  4  2.50341106222270272e-05
3  0  2.13977876044742358e-05
3  1  7.60654419392470719e-06
3  2  1.27790184527238841e-05
3  3  1.96464004207304828e-05
3  4  3.84873191380593962e-05
4  0  4.19182884775587362e-05
4  1  1.49012280957290960e-05
4  2  2.50341106222270171e-05
4  3  3.84873191380594097e-05
4  4  7.53966987699092122e-05
