numXbins 5
numYbins 5
xbin  ybin  z
0  0  4.18718529609128510e-05
0  1  1.02524248107812611e-05
0  2  1.17959225543630437e-05
0  3  8.82735143876538299e-06
0  4  2.36803328891218807e-05
1  0  1.02524248107812628e-05
1  1  2.94665369584899801e-06
1  2  3.23382549849091893e-06
1  3  2.58052329155984389e-06
1  4  7.44813039968685536e-06
2  0  1.17959225543630437e-05
2  1  3.23382549849091935e-06
2  2  3.59677236313971875e-06
2  3  2.81874066124729192e-06
2  4  7.97784793136876553e-06
3  0  8.82735143876538299e-06
3  1  2.58052329155984389e-06
3  2  2.81874066124729150e-06
3  3  2.26357191494472316e-06
3  4  6.57715733928439199e-06
4  0  2.36803328891218841e-05
4  1  7.44813039968685451e-06
4  2  7.97784793136876384e-06
4  3  6.57715733928439114e-06
4  4  1.96314676455219589e-05
