numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.19110394917781111e-04
0  1  3.83104961703230191e-05
0  2  3.85757855384948975e-05
0  3  5.28469619061585751e-05
0  4  1.13556829500549081e-04
1  0  3.83104961703230123e-05
1  1  1.32095434273501486e-05
1  2  1.30512167677382934e-05
1  3  1.85573345402960614e-05
1  4  4.03261014540759005e-05
2  0  3.85757855384948975e-05
2  1  1.30512167677382951e-05
2  2  1.29603803938709785e-05
2  3  1.82467918169452069e-05
2  4  3.95351588242082950e-05
3  0  5.28469619061586022e-05
3  1  1.85573345402960682e-05
3  2  1.82467918169452205e-05
3  3  2.61885219986802467e-05
3  4  5.70650819140478883e-05
4  0  1.13556829500549095e-04
4  1  4.03261014540758937e-05
4  2  3.95351588242083017e-05
4  3  5.70650819140478612e-05
4  4  1.24550078331076805e-04
