numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.70454092228839950e-05
0  1  5.11008144478236413e-06
0  2  9.50900416403298791e-06
0  3  6.73164213185474148e-06
0  4  8.99841456117407616e-06
1  0  5.11008144478236497e-06
1  1  7.18053498015427260e-07
1  2  1.36674064592587703e-06
1  3  9.93648293053102887e-07
1  4  1.35034983008196625e-06
2  0  9.50900416403298621e-06
2  1  1.36674064592587745e-06
2  2  2.67111157607816652e-06
2  3  2.00011339136340562e-06
2  4  2.76608280224096410e-06
3  0  6.73164213185474063e-06
3  1  9.93648293053102887e-07
3  2  2.00011339136340519e-06
3  3  1.54496588380902408e-06
3  4  2.17449843539959206e-06
4  0  8.99841456117407616e-06
4  1  1.35034983008196625e-06
4  2  2.76608280224096325e-06
4  3  2.17449843539959249e-06
4  4  3.08994212028549262e-06
