numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.24137339729454847e-05
0  1  3.13124700613550137e-06
0  2  4.70066358320253096e-06
0  3  2.47132190428890198e-06
0  4  4.14981142427743929e-06
1  0  3.13124700613550137e-06
1  1  4.80453512078930684e-07
1  2  7.24652045631528205e-07
1  3  3.92721521935642438e-07
1  4  7.87133693543587084e-07
2  0  4.70066358320253350e-06
2  1  7.24652045631527781e-07
2  2  1.09321180303537242e-06
2  3  5.93299357862570492e-07
2  4  1.19799909457425372e-06
3  0  2.47132190428890198e-06
3  1  3.92721521935642385e-07
3  2  5.93299357862569962e-07
3  3  3.24882306404617880e-07
3  4  6.86461472526933280e-07
4  0  4.14981142427743929e-06
4  1  7.87133693543587190e-07
4  2  1.19799909457425414e-06
4  3  6.86461472526933704e-07
4  4  1.76835755455321507e-06
