numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.93929696001554939e-04
0  1  4.02904027591469179e-05
0  2  6.34430940885223962e-05
0  3  6.13166460365614259e-05
0  4  1.14597871331041906e-04
1  0  4.02904027591469179e-05
1  1  4.08011815556706214e-05
1  2  -2.55689427026299335e-06
1  3  7.73255425273965982e-07
1  4  9.88795879121867610e-05
2  0  6.34430940885223962e-05
2  1  -2.55689427026298997e-06
2  2  2.40809204214754974e-04
2  3  1.31694626706368411e-05
2  4  8.79602928565070347e-05
3  0  6.13166460365614259e-05
3  1  7.73255425273962488e-07
3  2  1.31694626706368343e-05
3  3  1.66720941874650623e-04
3  4  1.12683542684848670e-04
4  0  1.14597871331041906e-04
4  1  9.88795879121867610e-05
4  2  8.79602928565070212e-05
4  3  1.12683542684848670e-04
4  4  3.61418709834053259e-04
