numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.09337709944637155e-04
0  1  4.35192049938926709e-05
0  2  6.59069168169334227e-05
0  3  6.64257423196915303e-05
0  4  1.20452569574351731e-04
1  0  4.35192049938926709e-05
1  1  5.02878288939737105e-05
1  2  -1.50270864784989210e-05
1  3  3.68794490011348814e-06
1  4  1.07484251538206323e-04
2  0  6.59069168169334227e-05
2  1  -1.50270864784989210e-05
2  2  2.48242365000733061e-04
2  3  1.27471179855933582e-05
2  4  8.96591917020572265e-05
3  0  6.64257423196915303e-05
3  1  3.68794490011349195e-06
3  2  1.27471179855933718e-05
3  3  1.70844239295033027e-04
3  4  1.22186042858621693e-04
4  0  1.20452569574351731e-04
4  1  1.07484251538206323e-04
4  2  8.96591917020572265e-05
4  3  1.22186042858621666e-04
4  4  3.77725769376525684e-04
