numXbins 5
numYbins 5
xbin  ybin  z
0  0  7.86242266923676560e-04
0  1  1.41200705785915324e-04
0  2  1.97460502723569774e-04
0  3  2.43101254775527785e-04
0  4  3.32040082717848927e-04
1  0  1.41200705785915297e-04
1  1  4.84863736329137958e-05
1  2  5.98814996143942876e-05
1  3  8.30313750395902565e-05
1  4  1.64190979084610084e-04
2  0  1.97460502723569774e-04
2  1  5.98814996143943011e-05
2  2  8.71835727269898930e-05
2  3  1.09412270568169339e-04
2  4  2.03789958779521389e-04
3  0  2.43101254775527785e-04
3  1  8.30313750395902294e-05
3  2  1.09412270568169393e-04
3  3  1.64088211885127342e-04
3  4  2.97926612229051425e-04
4  0  3.32040082717848818e-04
4  1  1.64190979084610084e-04
4  2  2.03789958779521389e-04
4  3  2.97926612229051425e-04
4  4  6.29210215393646551e-04
