numXbins 5
numYbins 5
xbin  ybin  z
0  0  6.86245241560137266e-07
0  1  4.80231970571089841e-07
0  2  8.41981269363157723e-07
0  3  1.45083660481402111e-07
0  4  1.54291780527734885e-06
1  0  4.80231970571089947e-07
1  1  5.83983748560908456e-07
1  2  1.52335327514511147e-07
1  3  -1.34175640285950979e-07
1  4  3.96527944640751438e-07
2  0  8.41981269363157723e-07
2  1  1.52335327514511597e-07
2  2  1.80292497740927319e-06
2  3  5.93364827093451134e-07
2  4  3.09699423913112675e-06
3  0  1.45083660481402164e-07
3  1  -1.34175640285950952e-07
3  2  5.93364827093451346e-07
3  3  2.54765087030344442e-07
3  4  9.75739051307728896e-07
4  0  1.54291780527734906e-06
4  1  3.96527944640750961e-07
4  2  3.09699423913112760e-06
4  3  9.75739051307729107e-07
4  4  5.35173756484770829e-06
