numXbins 5
numYbins 5
xbin  ybin  z
0  0  9.13893017011034332e-05
0  1  6.26822183128469674e-06
0  2  -1.24800094521102413e-05
0  3  -1.81077904182348122e-05
0  4  -1.01043182844853971e-05
1  0  6.26822183128469674e-06
1  1  1.33688068252149888e-04
1  2  3.94120396532618970e-05
1  3  4.34436722115380308e-05
1  4  2.32374347451825091e-05
2  0  -1.24800094521102379e-05
2  1  3.94120396532618902e-05
2  2  8.13094491466805042e-05
2  3  -1.45312793801116070e-05
2  4  -1.64712631308864531e-05
3  0  -1.81077904182348190e-05
3  1  4.34436722115380308e-05
3  2  -1.45312793801116070e-05
3  3  1.29075283285552304e-04
3  4  -2.20983142190160621e-05
4  0  -1.01043182844854005e-05
4  1  2.32374347451825091e-05
4  2  -1.64712631308864497e-05
4  3  -2.20983142190160621e-05
4  4  1.81685770366026212e-04
