numXbins 4
numYbins 4
xbin  ybin  z
0  0  2.90187369205713675e-05
0  1  -5.80800556133100806e-06
0  2  -2.72620680571524607e-05
0  3  -3.83565596143254300e-05
1  0  -5.80800556133100806e-06
1  1  1.16245337254974295e-06
1  2  5.45641401700981827e-06
1  3  7.67694032180985008e-06
2  0  -2.72620680571524607e-05
2  1  5.45641401700981912e-06
2  2  2.56117403313286198e-05
2  3  3.60346193394338923e-05
3  0  -3.83565596143254164e-05
3  1  7.67694032180984839e-06
3  2  3.60346193394338923e-05
3  3  5.06991627331770418e-05
