numXbins 4
numYbins 4
xbin  ybin  z
0  0  5.63177977636716338e-05
0  1  -8.86494199391699969e-05
0  2  -9.22812860609234769e-05
0  3  -4.63567351530030903e-05
1  0  -8.86494199391700105e-05
1  1  1.39542382117445988e-04
1  2  1.45259275138391711e-04
1  3  7.29697865465600191e-05
2  0  -9.22812860609234904e-05
2  1  1.45259275138391765e-04
2  2  1.51210382777985968e-04
2  3  7.59592758839057767e-05
3  0  -4.63567351530031038e-05
3  1  7.29697865465600055e-05
3  2  7.59592758839057632e-05
3  3  3.81575093376941668e-05
