numXbins 5
numYbins 5
xbin  ybin  z
0  0  5.04841790864004805e-05
0  1  -1.78873301512330497e-05
0  2  -1.48321634825831546e-05
0  3  -1.12334993983383326e-04
0  4  -1.98732414626610519e-04
1  0  -1.78873301512330362e-05
1  1  6.33775938778017396e-06
1  2  5.25526630067550416e-06
1  3  3.98020362275999429e-05
1  4  7.04139866490473531e-05
2  0  -1.48321634825831461e-05
2  1  5.25526630067549485e-06
2  2  4.35766367910169972e-06
2  3  3.30038246779251399e-05
2  4  5.83872356919125693e-05
3  0  -1.12334993983383326e-04
3  1  3.98020362275999497e-05
3  2  3.30038246779251602e-05
3  3  2.49962485309504392e-04
3  4  4.42209916163564549e-04
4  0  -1.98732414626610573e-04
4  1  7.04139866490473667e-05
4  2  5.83872356919125287e-05
4  3  4.42209916163564549e-04
4  4  7.82315833158950366e-04
