numXbins 5
numYbins 5
xbin  ybin  z
0  0  5.49467483807643031e+00
0  1  6.30680469686505818e-01
0  2  -6.69415327004576288e-01
0  3  -7.18066817630610643e-01
0  4  -1.44963097396468510e-01
1  0  -5.43978347302751852e-01
1  1  6.05874208903230826e+00
1  2  4.52457464875513082e-02
1  3  -1.26166879947970378e-01
1  4  -6.08802880095493215e-01
2  0  -5.06538923760875504e-01
2  1  1.64852835327138103e+00
2  2  4.30431959077373083e+00
2  3  -4.42434619298794019e-01
2  4  -4.05860190919114294e-01
3  0  -5.86986052312799322e-01
3  1  1.95272640571582468e+00
3  2  -1.18823493297564209e+00
3  3  4.36193280097147085e+00
3  4  -6.78483272593931375e-01
4  0  -9.07246908907964777e-01
4  1  2.15539768036816737e+00
4  2  -9.84355263635297351e-01
4  3  -6.48619887487149382e-01
4  4  3.93201517836716263e+00
