numXbins 4
numYbins 4
xbin  ybin  z
0  0  2.32591497188684249e-04
0  1  -3.96786071040629263e-05
0  2  2.88354240381065202e-04
0  3  1.06332950864976229e-03
1  0  -3.96786071040633668e-05
1  1  -1.59304771266894425e-03
1  2  -1.74782909696338676e-03
1  3  -9.33859107686149702e-04
2  0  2.88354240381065202e-04
2  1  -1.74782909696338676e-03
2  2  -1.44607718582201146e-03
2  3  5.19316137187563528e-04
3  0  1.06332950864976143e-03
3  1  -9.33859107686149702e-04
3  2  5.19316137187563528e-04
3  3  4.50726725237267974e-03
