numXbins 4
numYbins 4
xbin  ybin  z
0  0  2.80868866860171029e-04
0  1  7.89006526013983159e-05
0  2  3.30934262912658888e-04
0  3  6.63647773994381564e-04
1  0  7.89006526013982752e-05
1  1  2.21644821318903127e-05
1  2  9.29648401542870149e-05
1  3  1.86429500182696422e-04
2  0  3.30934262912658834e-04
2  1  9.29648401542869878e-05
2  2  3.89923908597770942e-04
2  3  7.81944219648224542e-04
3  0  6.63647773994381564e-04
3  1  1.86429500182696287e-04
3  2  7.81944219648224434e-04
3  3  1.56809251538356773e-03
